,path,left,middle,right,class
13602,Dset-2.0/training/Straight/1182Image.jpeg,"[187.250632524945, -346.7327815916602, -164.765741035952]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[492.23716005423836, 43.13702078830147, -194.59506128163574]",Dset-2.0
13603,Dset-2.0/training/Straight/950Image.jpeg,"[435.70457642173506, -73.44293262668876, 83.13942334399053]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[714.4187526728971, -47.50255680893189, -2.020590071477419]",Dset-2.0
13604,Dset-2.0/training/Straight/785Image.jpeg,"[612.5232129396577, 77.28709649625591, 125.93786811186723]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[791.5624576626072, -1.6577367744150213, -10.694042095086765]",Dset-2.0
13605,Dset-2.0/training/Straight/444Image.jpeg,"[352.6097390144378, -107.59031687036021, 96.09941865458197]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[694.8597978590562, -47.85292835292614, -10.675066996758149]",Dset-2.0
13606,Dset-2.0/training/Straight/1007Image.jpeg,"[421.55426821906786, 1.0363104685799827, 21.66811720657479]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[734.139269737304, -37.57264192861106, 9.10758628191713]",Dset-2.0
13607,Dset-2.0/training/Straight/1389Image.jpeg,"[127.70374089334285, -63.064398496041555, -306.2881830417097]","[-569.8548725277726, 4.787321644703732, -2.1391754721896667]","[723.5140573226445, -54.48446024227533, 5.149443811662764]",Dset-2.0
13608,Dset-2.0/training/Straight/1348Image.jpeg,"[-261.86569632767697, -330.2119197749873, 152.06542808586408]","[-534.3957214168397, -0.9451650746480398, -1.1179848050556915]","[50.4012917564321, -357.0564794557369, 72.19866812926556]",Dset-2.0
13609,Dset-2.0/training/Straight/298Image.jpeg,"[209.71730014762352, -335.15183315099046, -167.09343223016222]","[-569.9513424705794, 4.855703672264272, -2.2231944337513236]","[477.303173808829, -100.08545013735882, -140.70116654103728]",Dset-2.0
13610,Dset-2.0/training/Straight/426Image.jpeg,"[-50.38156781796162, -332.413928329422, 52.50689872489968]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[449.47866232799726, -240.22826760241446, 47.23055524134778]",Dset-2.0
13611,Dset-2.0/training/Straight/15035Image.jpeg,"[190.00024984034692, 222.8910015318132, 639.2673678898703]","[-558.1518167131591, 6.4931867614129075, 1.1201476346617227]","[613.1928908311407, -115.55540918095629, 35.84393970338243]",Dset-2.0
13612,Dset-2.0/training/Straight/937Image.jpeg,"[391.6465122214745, -82.15382974954406, 107.79343410695525]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[708.3138236439399, -38.682009742715834, -14.122036861249468]",Dset-2.0
13613,Dset-2.0/training/Straight/859Image.jpeg,"[675.7617036750623, 2.9985978950264767, 22.06235271257686]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[771.5202393586978, 217.78517964156111, 25.3361763565231]",Dset-2.0
13614,Dset-2.0/training/Straight/79Image.jpeg,"[178.55595533404994, -345.62322573932636, -236.6585227504469]","[-451.1150101222594, -92.0091654288448, -3.107998459226889]","[-534.4335634420278, 92.30159041890542, 19.618313184142078]",Dset-2.0
13615,Dset-2.0/training/Straight/1493Image.jpeg,"[-86.50732512353449, -340.41655034902766, 60.12088411006982]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[392.7109403180053, -240.45252226167136, 27.569898460609682]",Dset-2.0
13616,Dset-2.0/training/Straight/340Image.jpeg,"[-61.67230921921947, -238.46282885352372, -14.660104118103307]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[541.1236781277163, -178.1535122561552, 53.3010348902634]",Dset-2.0
13617,Dset-2.0/training/Straight/568Image.jpeg,"[381.93429505815084, -27.410779284338552, -203.30156983100275]","[-550.1639495685038, 22.742961426324612, -24.556721264923972]","[782.0268484017126, -16.89084086285991, -8.031040771843726]",Dset-2.0
13618,Dset-2.0/training/Straight/211Image.jpeg,"[-30.05614291547173, -320.5310559430931, -179.5748708149712]","[-454.7271162176232, -37.80268362164405, 111.8854319664044]","[762.0173826093022, -59.178880103058965, -3.147736503129838]",Dset-2.0
13619,Dset-2.0/training/Straight/550Image.jpeg,"[310.2562764920781, -229.90099889762442, -159.6685461713499]","[-473.95200760402474, -47.97869649893249, 117.49641575542823]","[803.3183375368436, -21.08738532414554, -14.314843153082094]",Dset-2.0
13620,Dset-2.0/training/Straight/326Image.jpeg,"[-100.43249765746641, -270.0467582761896, -149.65600107172241]","[-435.0157545450922, 164.6930932473224, 92.63960481487322]","[645.7896051031225, -160.01357962268253, 23.00034686439145]",Dset-2.0
13621,Dset-2.0/training/Straight/354Image.jpeg,"[-47.273360429657004, -182.76487223049196, -100.63814416078971]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[572.4726573291318, -155.08903130648014, 43.16754666771281]",Dset-2.0
13622,Dset-2.0/training/Straight/230Image.jpeg,"[484.0479825971655, -181.17518776330584, -147.54714889550118]","[-409.3338961454659, 92.06273711825371, 31.353548805605662]","[465.6130700633805, -98.28863567905063, -3.29831557288427]",Dset-2.0
13623,Dset-2.0/training/Straight/15248Image.jpeg,"[173.674645091824, -4.301898618078041, 333.3901110937365]","[-554.7934156896829, 10.671713191466372, 2.7109485008525795]","[73.34882976185573, -455.29515862481253, 116.53068858785001]",Dset-2.0
13624,Dset-2.0/training/Straight/1257Image.jpeg,"[-351.70700772515875, -250.29076492753276, 250.75435430473203]","[-525.221335142624, 2.2559863942886333, -2.7955113739283206]","[101.37752469427848, -387.701170969187, 111.10996574551703]",Dset-2.0
13625,Dset-2.0/training/Straight/1069Image.jpeg,"[579.8579471953274, -63.05440757895763, -6.718099031707176]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[636.1632179567996, 161.59921772609917, -59.58605227399308]",Dset-2.0
13626,Dset-2.0/training/Straight/1024Image.jpeg,"[547.1770303043135, -28.74592491188481, 65.08909064758205]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[670.5893392294275, 64.78367289797163, -199.7941885719726]",Dset-2.0
13627,Dset-2.0/training/Straight/536Image.jpeg,"[357.3997234217817, -199.7418565865894, -138.242306318436]","[-473.6691607197801, 99.56535505489798, 103.22336094518337]","[777.2200695252598, -39.20590536882982, -8.748857149301875]",Dset-2.0
13628,Dset-2.0/training/Straight/725Image.jpeg,"[605.808881095688, 41.164330342608594, 124.69356535900025]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[784.8139684770728, -3.7322893390384677, -15.98366800800521]",Dset-2.0
13629,Dset-2.0/training/Straight/602Image.jpeg,"[539.1566202087256, -14.06825532950251, 83.33793830189812]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[683.6250082951838, 48.7361853120771, -126.72191112092287]",Dset-2.0
13630,Dset-2.0/training/Straight/15166Image.jpeg,"[88.27690946196867, -36.220116097698224, 295.0241918375347]","[-550.6170820955978, 13.610147138372668, 0.5205625287570622]","[467.67936157046944, -105.91038731122688, -5.396198686135209]",Dset-2.0
13631,Dset-2.0/training/Straight/1066Image.jpeg,"[603.4260429758625, -56.56043954479829, -25.991361994122276]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[639.5703330098504, 196.22666523625904, 175.662101274402]",Dset-2.0
13632,Dset-2.0/training/Straight/1506Image.jpeg,"[-88.75820944523683, -341.01062883061195, 62.238450300543995]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[390.32392779911413, -241.58821474526653, 27.654184564202925]",Dset-2.0
13633,Dset-2.0/training/Straight/222Image.jpeg,"[192.3584782937598, -324.87439586677914, -137.89597467989253]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[482.0708254392874, -86.72337296512507, -157.41880439588175]",Dset-2.0
13634,Dset-2.0/training/Straight/20374Image.jpeg,"[704.1854896765733, 26.817486731174327, 1.0210322135287206]","[-281.0309645126332, -166.43300423508563, 196.8673061386723]","[680.3256673449592, 423.8605395921638, 319.45750887977306]",Dset-2.0
13635,Dset-2.0/training/Straight/634Image.jpeg,"[615.4002100196835, -47.628517192551726, -22.851227667274863]","[-563.1725521269018, -2.711024233385326, -2.9188146275512974]","[662.9241484128405, 161.2395727919679, 171.8159521035932]",Dset-2.0
13636,Dset-2.0/training/Straight/1340Image.jpeg,"[154.0165100825887, -356.6324845395319, -223.18442108869868]","[-537.7940286623466, -2.139999921728161, -1.6818040819967315]","[-435.72617844781666, 147.8115942092839, 58.72990576315404]",Dset-2.0
13637,Dset-2.0/training/Straight/20411Image.jpeg,"[658.4004074556768, -0.31895770213168356, -6.706737594733098]","[-488.9840231850394, -77.10147239944637, -5.996796431226935]","[461.8279044985169, 660.2041733884923, -28.250610949465326]",Dset-2.0
13638,Dset-2.0/training/Straight/164Image.jpeg,"[384.58515889177994, -159.94846447681306, -33.16534386003755]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[690.5045017795903, 14.030654142154303, -107.59767626061327]",Dset-2.0
13639,Dset-2.0/training/Straight/746Image.jpeg,"[609.7790672851389, 40.89472328182658, 123.6263752932479]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[785.2614537500584, -3.221747991273923, -15.785468811170222]",Dset-2.0
13640,Dset-2.0/training/Straight/20222Image.jpeg,"[538.9844719759215, 598.6929414223636, -293.90208021171526]","[-379.30370538226816, 248.77421568740587, 2.806391576213909]","[785.5379200346695, -34.52044202482973, -11.751699231646457]",Dset-2.0
13641,Dset-2.0/training/Straight/15009Image.jpeg,"[135.13987658092665, 1.164131378848581, 345.47891405458984]","[-553.6372279441086, 11.66689259323524, 2.575801493074526]","[492.87452319135366, -156.41649721725693, 1.2497456334602637]",Dset-2.0
13642,Dset-2.0/training/Straight/1047Image.jpeg,"[616.7835562841212, -48.56782696654812, -27.917754105774257]","[-529.735582748604, -41.92301040519653, -9.538433208697247]","[673.4899837574678, 110.49192217613783, 108.96069428248687]",Dset-2.0
13643,Dset-2.0/training/Straight/132Image.jpeg,"[347.0785335203291, -151.72856243701438, -6.72182643951028]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[713.3047630026299, -59.24501482101021, 2.8130988586578103]",Dset-2.0
13644,Dset-2.0/training/Straight/20655Image.jpeg,"[502.77242511361794, 99.18835877381439, 273.1783318827157]","[-559.178581604975, -1.007974337312567, -4.4024265534166505]","[656.1830002094287, -92.6363946421119, 17.069218222328875]",Dset-2.0
13645,Dset-2.0/training/Straight/1046Image.jpeg,"[610.9417594685947, -51.21206013028705, -25.477765183811936]","[-535.247474154212, -35.85574154968144, -8.94467829465781]","[667.3855717350131, 125.4178112112833, 127.12952605708769]",Dset-2.0
13646,Dset-2.0/training/Straight/977Image.jpeg,"[322.0777434935033, -211.4363466883926, -146.08968448849433]","[-459.1242829511876, 129.33393894630163, 101.24657289413021]","[772.7271100173788, -43.335900473617045, -7.356274994508884]",Dset-2.0
13647,Dset-2.0/training/Straight/959Image.jpeg,"[306.87296255277863, 8.126890660250643, -269.1314990229073]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[739.0154949194332, -39.189150284170026, 1.2994098932660147]",Dset-2.0
13648,Dset-2.0/training/Straight/1227Image.jpeg,"[50.14889679434682, -261.0851547462198, 13.074271631661222]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[620.3366435785867, -115.77241657496853, 32.571777193979415]",Dset-2.0
13649,Dset-2.0/training/Straight/209Image.jpeg,"[-67.69576271408485, -324.7056498779913, -175.54040322551222]","[-382.35109472972204, -7.05523904499068, -210.21296348045783]","[784.0012078241763, -40.419232002362435, -5.130464493057865]",Dset-2.0
13650,Dset-2.0/training/Straight/349Image.jpeg,"[-66.79409645350113, -258.5567623152604, -159.05578145237607]","[-464.6053834012985, 149.5551455514451, -77.495778313919]","[602.0240027081451, -171.9552504827588, 31.826729019356428]",Dset-2.0
13651,Dset-2.0/training/Straight/861Image.jpeg,"[660.1010787895011, -8.073705947017576, 19.84351615618993]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[773.6964789180704, 229.54682018719555, 90.61347499179938]",Dset-2.0
13652,Dset-2.0/training/Straight/1298Image.jpeg,"[-474.83305882220407, 35.28890650717833, 65.25458480890053]","[-545.5289691228095, 2.306372900377657, -3.715034059565632]","[245.1590331233064, -356.4717706328546, 75.79300928186362]",Dset-2.0
13653,Dset-2.0/training/Straight/15163Image.jpeg,"[88.27690946196867, -36.220116097698224, 295.0241918375347]","[-550.6170820955978, 13.610147138372668, 0.5205625287570622]","[467.67936157046944, -105.91038731122688, -5.396198686135209]",Dset-2.0
13654,Dset-2.0/training/Straight/309Image.jpeg,"[49.953579763471026, -318.7825165747524, -7.085824605470228]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[503.4555874735094, -177.21616461967525, 14.958906422325747]",Dset-2.0
13655,Dset-2.0/training/Straight/1083Image.jpeg,"[415.07186435223826, -85.37191674421322, 74.16210279707586]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[712.1893764099749, -52.81111858940497, 1.7944827104954044]",Dset-2.0
13656,Dset-2.0/training/Straight/1300Image.jpeg,"[-555.021681370257, 182.18889242561477, -89.90072673362978]","[-527.9106338838667, 22.68682360622606, -28.561840862428603]","[322.7597879848544, -330.40995120002464, 62.32333350676171]",Dset-2.0
13657,Dset-2.0/training/Straight/719Image.jpeg,"[591.027696864913, 34.02287142739998, 125.97752712872678]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[774.3147530307356, -11.64210826111393, -13.082844377594416]",Dset-2.0
13658,Dset-2.0/training/Straight/1273Image.jpeg,"[-559.791794948606, 173.56756098961236, -64.1691478218801]","[-484.1873744203347, 55.273044744522885, -56.00729574783788]","[349.89078873190823, -279.70490601075954, 51.81152012138471]",Dset-2.0
13659,Dset-2.0/training/Straight/25Image.jpeg,"[-319.7228823159684, -353.44676526195775, 137.28833874343266]","[-521.0185919596956, 3.5620027894693274, -4.659834715577939]","[-110.04279712003704, -450.1608385090519, 85.66923427073954]",Dset-2.0
13660,Dset-2.0/training/Straight/807Image.jpeg,"[596.3870268964046, 150.14532597919836, -155.45558074378746]","[-569.8548725277726, 4.787321644703732, -2.1391754721896667]","[820.3584671317341, 16.264474145427844, -17.47810190257702]",Dset-2.0
13661,Dset-2.0/training/Straight/420Image.jpeg,"[258.11673316286135, -340.9825145896875, -216.35229964764233]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[252.82306046419444, 74.71540367194761, 139.82245443977416]",Dset-2.0
13662,Dset-2.0/training/Straight/15226Image.jpeg,"[144.1286695909988, -86.51819504503916, 213.44231876006464]","[-553.6948280177146, 11.687841823138408, 1.6963913852387527]","[92.81351385138545, -187.03757570156554, -69.29871596680238]",Dset-2.0
13663,Dset-2.0/training/Straight/241Image.jpeg,"[80.20886331578495, -327.8295510629556, -55.66736721239245]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[599.3372277853047, -49.33900703310507, -47.56652464187248]",Dset-2.0
13664,Dset-2.0/training/Straight/15151Image.jpeg,"[88.27690946196867, -36.220116097698224, 295.0241918375347]","[-550.6170820955978, 13.610147138372668, 0.5205625287570622]","[467.67936157046944, -105.91038731122688, -5.396198686135209]",Dset-2.0
13665,Dset-2.0/training/Straight/1147Image.jpeg,"[-25.698010066593106, -290.67471794658763, -177.7658976132238]","[-422.82274654656317, -103.2024599728568, 80.27099030644]","[739.9882590095838, -81.11900583382995, 2.8060029109516442]",Dset-2.0
13666,Dset-2.0/training/Straight/20008Image.jpeg,"[449.9938713311251, 8.19939877259443, 179.95077340086945]","[-558.1314236656174, 2.70823351839723, -2.9300553151867503]","[163.12146170793633, -405.03222700230253, 106.48990797427214]",Dset-2.0
13667,Dset-2.0/training/Straight/1443Image.jpeg,"[215.98512578193447, -232.7018570416454, -13.252959508333483]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[645.130248210222, -47.23561111130521, -25.62070631760124]",Dset-2.0
13668,Dset-2.0/training/Straight/814Image.jpeg,"[609.6074777039885, 119.48149956704019, -128.4476937622261]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[806.1204973057905, 9.78421820013892, -13.922149716746235]",Dset-2.0
13669,Dset-2.0/training/Straight/15005Image.jpeg,"[135.13987658092665, 1.164131378848581, 345.47891405458984]","[-553.6372279441086, 11.66689259323524, 2.575801493074526]","[492.87452319135366, -156.41649721725693, 1.2497456334602637]",Dset-2.0
13670,Dset-2.0/training/Straight/262Image.jpeg,"[-63.09245756310081, -210.2407066534189, -177.24784648240524]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[642.7326119191866, -111.88356760247913, 29.72686943994418]",Dset-2.0
13671,Dset-2.0/training/Straight/469Image.jpeg,"[477.729603811819, -27.111240181185163, 133.4594614399232]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[734.2704912754348, -22.03472429932724, -20.148633416013126]",Dset-2.0
13672,Dset-2.0/training/Straight/360Image.jpeg,"[-21.951732288829447, -280.21544407070024, 35.80089920050415]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[545.3098962629178, -171.40791736645258, 48.42336879631158]",Dset-2.0
13673,Dset-2.0/training/Straight/525Image.jpeg,"[390.5221134169034, -174.54973889850064, -125.57065199556206]","[-485.59474037506635, 112.69436127370582, -76.02276095476843]","[786.1823671620783, -18.129751759126062, -10.668072206855634]",Dset-2.0
13674,Dset-2.0/training/Straight/20645Image.jpeg,"[504.5876468160651, 32.16915718405147, 152.97817537809033]","[-558.1960355794256, 7.118851475612566, 0.28448533187186514]","[253.31975487429173, -331.02530605163764, 58.61026160999488]",Dset-2.0
13675,Dset-2.0/training/Straight/571Image.jpeg,"[373.1397834904187, 38.18245019027954, -241.1653463305929]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[777.5571567044012, -16.239852993612367, -7.821949318432342]",Dset-2.0
13676,Dset-2.0/training/Straight/15097Image.jpeg,"[193.22647338400324, -23.173745163516262, 279.386736587966]","[-554.7934156896829, 10.671713191466372, 2.7109485008525795]","[61.22383514742318, -440.4472846832269, 102.46873296624244]",Dset-2.0
13677,Dset-2.0/training/Straight/15116Image.jpeg,"[193.22647338400324, -23.173745163516262, 279.386736587966]","[-554.7934156896829, 10.671713191466372, 2.7109485008525795]","[61.22383514742318, -440.4472846832269, 102.46873296624244]",Dset-2.0
13678,Dset-2.0/training/Straight/353Image.jpeg,"[-55.756151451375224, -169.53328368772563, -145.73066311529286]","[-569.8548725277726, 4.787321644703732, -2.1391754721896667]","[593.4485953749979, -137.55922467607323, 36.46775733866011]",Dset-2.0
13679,Dset-2.0/training/Straight/393Image.jpeg,"[231.65548376686382, -356.9560117559478, -213.95536573646757]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[292.0567409920076, 84.16485408790572, 67.85811503720377]",Dset-2.0
13680,Dset-2.0/training/Straight/1283Image.jpeg,"[20.773664639175298, -408.4521659549005, -203.81265849141695]","[-534.2379520829663, 1.7765921720964786, -3.193122500960767]","[-266.57426100706493, -118.20489568368889, -309.367736556932]",Dset-2.0
13681,Dset-2.0/training/Straight/20049Image.jpeg,"[218.9412311027279, 64.62263725188481, 376.5558754698999]","[-553.4997807634878, 14.924724201938556, 1.0712448454791235]","[608.3957965449373, -61.887849965666874, -20.399062023440628]",Dset-2.0
13682,Dset-2.0/training/Straight/20007Image.jpeg,"[450.77612381381067, 7.0452857847645225, 180.94400137175526]","[-559.1598783419005, 1.907035969093575, -3.3800676903045193]","[161.4072688959879, -405.7416286532836, 106.83572454830772]",Dset-2.0
13683,Dset-2.0/training/Straight/20072Image.jpeg,"[500.7192115637854, 59.28789675605874, 251.56864553579413]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[727.4734841958117, -19.45196008038105, -19.664800901203208]",Dset-2.0
13684,Dset-2.0/training/Straight/219Image.jpeg,"[74.64157042305916, -322.45991256463253, -30.4671990798277]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[619.7840700369193, -96.41604712042083, 0.43423994321638504]",Dset-2.0
13685,Dset-2.0/training/Straight/15050Image.jpeg,"[-66.55008579304969, -176.03531058729237, 193.3804986632382]","[-554.1104380334207, 13.437958612240596, 2.0064790562104418]","[180.6277552086322, -305.0022298484992, 70.00767335149006]",Dset-2.0
13686,Dset-2.0/training/Straight/188Image.jpeg,"[336.2135809667644, -154.00869550157196, 30.385806527159733]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[708.6480667188647, -18.10079526968367, -34.970049738940396]",Dset-2.0
13687,Dset-2.0/training/Straight/1163Image.jpeg,"[6.429042869892305, -92.68322545768446, -306.70311330831]","[-569.7383581907353, 4.893568033944106, -2.2718236721466827]","[693.4060643194342, -78.28961299392944, 12.508209256989264]",Dset-2.0
13688,Dset-2.0/training/Straight/92Image.jpeg,"[-401.82808322662805, -280.37479668058756, 255.60433046120403]","[-527.1587482489499, 3.061681963453147, -5.589227589095049]","[11.92289391418592, -480.8201970523023, 144.54434239095738]",Dset-2.0
13689,Dset-2.0/training/Straight/15110Image.jpeg,"[193.22647338400324, -23.173745163516262, 279.386736587966]","[-554.7934156896829, 10.671713191466372, 2.7109485008525795]","[61.22383514742318, -440.4472846832269, 102.46873296624244]",Dset-2.0
13690,Dset-2.0/training/Straight/724Image.jpeg,"[587.6030114945036, 48.890059165030095, 143.49244047791666]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[780.2162596186648, -7.322342860630738, -14.89189942673497]",Dset-2.0
13691,Dset-2.0/training/Straight/15131Image.jpeg,"[193.22647338400324, -23.173745163516262, 279.386736587966]","[-554.7934156896829, 10.671713191466372, 2.7109485008525795]","[61.22383514742318, -440.4472846832269, 102.46873296624244]",Dset-2.0
13692,Dset-2.0/training/Straight/15165Image.jpeg,"[88.27690946196867, -36.220116097698224, 295.0241918375347]","[-550.6170820955978, 13.610147138372668, 0.5205625287570622]","[467.67936157046944, -105.91038731122688, -5.396198686135209]",Dset-2.0
13693,Dset-2.0/training/Straight/1240Image.jpeg,"[-348.88337722980185, -254.63500268760896, 250.77887738579741]","[-527.0366940114325, 0.398313437893281, -2.68794616600191]","[103.60479096429383, -391.0994788890046, 112.36062198972986]",Dset-2.0
13694,Dset-2.0/training/Straight/1005Image.jpeg,"[390.63350593301317, 12.36501395701396, -70.25640230330578]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[736.4196662032135, -37.4956431899394, 5.851666807251786]",Dset-2.0
13695,Dset-2.0/training/Straight/15029Image.jpeg,"[160.34446018095258, 56.17440518193769, 406.6787223833898]","[-553.5218252032178, 14.620065597982467, 2.5666578451225894]","[448.07971108580676, -168.2948190818989, -11.547895620251335]",Dset-2.0
13696,Dset-2.0/training/Straight/1242Image.jpeg,"[-352.40649089284636, -253.63052090502416, 250.79775055926322]","[-525.2393611292031, 1.7636258675423475, -3.139413819963509]","[83.17285569126604, -394.28387786424184, 110.55242377929324]",Dset-2.0
13697,Dset-2.0/training/Straight/942Image.jpeg,"[399.0921818124915, -79.68570248823842, 107.33301894207884]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[712.3026273583354, -36.650488898899276, -14.547756281284622]",Dset-2.0
13698,Dset-2.0/training/Straight/20681Image.jpeg,"[502.66590552066884, 69.0103258449692, 257.5292934415009]","[-568.2119087951179, 4.7727292499016425, -1.6481246519338517]","[560.7399317218928, -100.58496274569552, -12.373487158216133]",Dset-2.0
13699,Dset-2.0/training/Straight/20703Image.jpeg,"[428.1687626928383, 257.0195694343953, 172.5719918991308]","[-556.0516200247966, 3.5566275596520533, -2.2541757850691746]","[167.6731732675457, -468.5433125742219, 134.10736186754485]",Dset-2.0
13700,Dset-2.0/training/Straight/15222Image.jpeg,"[144.1286695909988, -86.51819504503916, 213.44231876006464]","[-553.6948280177146, 11.687841823138408, 1.6963913852387527]","[92.81351385138545, -187.03757570156554, -69.29871596680238]",Dset-2.0
13701,Dset-2.0/training/Straight/1362Image.jpeg,"[62.42448350559845, -296.8099554696288, 18.925976902844607]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[565.3249513702767, -112.66009648197144, -3.7348613167818723]",Dset-2.0
13702,Dset-2.0/training/Straight/1284Image.jpeg,"[94.73545603290977, -384.13302266809757, -222.35776387101848]","[-532.2163164608774, -0.6948085814050965, -2.9955361289476206]","[-324.4607062121126, 86.41808449391733, -155.186536213758]",Dset-2.0
13703,Dset-2.0/training/Straight/513Image.jpeg,"[353.1535433693452, 19.924987650938288, -255.6117218674484]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[754.7865289753062, -26.714128670867428, -2.7626127893037515]",Dset-2.0
13704,Dset-2.0/training/Straight/20012Image.jpeg,"[448.8169638271256, 7.8559558107898395, 178.83809070219337]","[-558.2479380026547, 2.6019871291568557, -2.797407115229734]","[161.39871630329645, -406.2322201932402, 106.9559554236725]",Dset-2.0
13705,Dset-2.0/training/Straight/20081Image.jpeg,"[237.5879695098599, 68.86352504800827, 366.3474298873666]","[-554.5519139732185, 13.337011646448058, 1.485297740158773]","[598.8681121729726, -83.01502713456959, -8.716985334108028]",Dset-2.0
13706,Dset-2.0/training/Straight/20073Image.jpeg,"[-193.86950255932524, -234.2302580985942, 224.06819763614428]","[-553.922164283577, 11.974220333980131, 1.1617110757141975]","[616.0925268809189, -91.10488711532054, 5.708504965652693]",Dset-2.0
13707,Dset-2.0/training/Straight/20647Image.jpeg,"[504.5876468160651, 32.16915718405147, 152.97817537809033]","[-558.1960355794256, 7.118851475612566, 0.28448533187186514]","[253.31975487429173, -331.02530605163764, 58.61026160999488]",Dset-2.0
13708,Dset-2.0/training/Straight/1224Image.jpeg,"[49.18901579493827, -261.8123116716051, 12.543413860908865]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[618.6842929161684, -117.35458234937762, 33.01633984161386]",Dset-2.0
13709,Dset-2.0/training/Straight/605Image.jpeg,"[547.2377126440136, -23.053888472858937, 69.37032420274954]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[679.6221764074131, 57.33391154262859, -177.49289613061862]",Dset-2.0
13710,Dset-2.0/training/Straight/900Image.jpeg,"[625.4113184481943, 50.111384883308595, 134.57304907128452]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[795.3873575236844, 16.316289990103876, -31.508546032099908]",Dset-2.0
13711,Dset-2.0/training/Straight/1081Image.jpeg,"[440.13840445360955, -53.97549357323127, 116.06043594253654]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[708.9074543402859, -29.968703102409727, -21.67412729011071]",Dset-2.0
13712,Dset-2.0/training/Straight/1100Image.jpeg,"[119.88561988747873, -240.94500503753187, 27.162920249700676]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[634.3621487627532, -102.69757640321347, 20.58424037253247]",Dset-2.0
13713,Dset-2.0/training/Straight/347Image.jpeg,"[-83.1965413752376, -227.8367996117978, -189.6984759277707]","[-485.18691560042924, 111.89742612317461, -77.3524935986603]","[601.4825284562088, -171.98196310482547, 31.972367129413847]",Dset-2.0
13714,Dset-2.0/training/Straight/198Image.jpeg,"[59.86184152760777, -316.1255872357568, -9.505242284825265]","[-569.9713868648096, 4.681075255463398, -2.006527272232724]","[612.0056649781956, -73.12174773558799, -19.271711418450977]",Dset-2.0
13715,Dset-2.0/training/Straight/137Image.jpeg,"[219.63477742189636, -311.64742170030934, -187.05439224265385]","[-482.59777674720056, 42.288477554790894, 124.74584378337386]","[797.1568880131379, -24.88936923121192, -14.054330429520556]",Dset-2.0
13716,Dset-2.0/training/Straight/1138Image.jpeg,"[4.236771868037002, -227.0123353525289, -211.64048101976977]","[-506.76119901165987, 75.0292870566663, -65.29179065602298]","[697.4273358678112, -85.33421273615222, 11.230207362686393]",Dset-2.0
